epoch,accuracy,loss,val_accuracy,val_loss
0,0.7949644923210144,0.26462361216545105,0.7964653968811035,0.15738485753536224
1,0.8025162816047668,0.1425846815109253,0.8050736784934998,0.1297401487827301
2,0.8075070977210999,0.12524646520614624,0.8072901368141174,0.11937013268470764
3,0.8093065023422241,0.11700804531574249,0.8092626333236694,0.11245553195476532
4,0.8103393316268921,0.11170665174722672,0.8098617792129517,0.10829194635152817
5,0.810955822467804,0.10816185921430588,0.810665488243103,0.10538241267204285
6,0.8113642334938049,0.10563798993825912,0.8100441098213196,0.10381567478179932
7,0.8116827607154846,0.10361749678850174,0.8114300966262817,0.1018335223197937
8,0.8119408488273621,0.10194265097379684,0.8111584782600403,0.09986511617898941
9,0.8121377229690552,0.10059871524572372,0.8115604519844055,0.09860067814588547
10,0.8123348951339722,0.09932549297809601,0.8111151456832886,0.09771182388067245
11,0.8124902248382568,0.09828130155801773,0.8117597699165344,0.09650619328022003
12,0.8126373291015625,0.09731172770261765,0.8115818500518799,0.09590726345777512
13,0.812763512134552,0.0964495837688446,0.8121587038040161,0.09493031352758408
14,0.8128833770751953,0.09566017240285873,0.8119332790374756,0.09400247782468796
15,0.8129904270172119,0.09492138028144836,0.8118588328361511,0.09351472556591034
16,0.8130906820297241,0.09422583878040314,0.8120667934417725,0.09266653656959534
17,0.8131915926933289,0.09352573752403259,0.8123539686203003,0.09202607721090317
18,0.8132884502410889,0.09291614592075348,0.8123999834060669,0.09137731045484543
19,0.8133836388587952,0.09224314242601395,0.8125074505805969,0.09080588817596436
20,0.8134631514549255,0.0916324332356453,0.812561571598053,0.09020791947841644
21,0.8135433197021484,0.09103558212518692,0.8125554919242859,0.08975431323051453
22,0.8135949969291687,0.09061349183320999,0.8128655552864075,0.08924367278814316
23,0.8136680722236633,0.09004554897546768,0.8126978278160095,0.08869031816720963
24,0.8137132525444031,0.08966696262359619,0.8128641247749329,0.08827245980501175
25,0.8137578368186951,0.08933292329311371,0.813082218170166,0.08834950625896454
26,0.8138099312782288,0.08888338506221771,0.8126864433288574,0.08777201175689697
27,0.8138387203216553,0.08861374855041504,0.8129374384880066,0.08723867684602737
28,0.8138808012008667,0.08827344328165054,0.8131904602050781,0.08737660199403763
29,0.8139135241508484,0.08796381205320358,0.8127042651176453,0.08713042736053467
30,0.8139487504959106,0.08764481544494629,0.8131054043769836,0.08638352900743484
31,0.8139731287956238,0.08744814246892929,0.8130974769592285,0.08628744632005692
32,0.8140048384666443,0.08714760839939117,0.8131396770477295,0.08592964708805084
33,0.8140295147895813,0.08690173923969269,0.8130451440811157,0.08562316000461578
34,0.8140495419502258,0.0867084339261055,0.8131698966026306,0.0854002982378006
35,0.814077615737915,0.08643900603055954,0.8132320642471313,0.08542366325855255
36,0.8141010403633118,0.08625093102455139,0.8133710622787476,0.08594724535942078
37,0.8141173124313354,0.08607711642980576,0.8133251667022705,0.08515467494726181
38,0.8141376376152039,0.08584539592266083,0.8133167624473572,0.08468832075595856
39,0.8141565918922424,0.08569195866584778,0.8129557371139526,0.08493724465370178
40,0.8141741156578064,0.08548854291439056,0.8131685256958008,0.0842754989862442
41,0.8141945600509644,0.08527126163244247,0.8133636116981506,0.08413811028003693
42,0.8142049908638,0.08519528806209564,0.8133304119110107,0.08395061641931534
43,0.8142246007919312,0.08502630144357681,0.8133077025413513,0.08371325582265854
44,0.8142426013946533,0.08485975861549377,0.8131299018859863,0.0839867815375328
45,0.8142564296722412,0.08468460291624069,0.8134006857872009,0.08353807032108307
46,0.8142690062522888,0.0846138447523117,0.8132676482200623,0.08346615731716156
47,0.8142867088317871,0.08440613001585007,0.8134465217590332,0.08323065936565399
48,0.8143012523651123,0.08430612087249756,0.8134193420410156,0.0832853689789772
49,0.8143057823181152,0.08424370735883713,0.8134092092514038,0.0829642042517662
