epoch,accuracy,loss,val_accuracy,val_loss
0,0.01061666663736105,0.22258776426315308,0.012299999594688416,0.15081053972244263
1,0.011300000362098217,0.13616453111171722,0.009800000116229057,0.12595736980438232
2,0.01054999977350235,0.11910665780305862,0.007699999958276749,0.11322763562202454
3,0.010633333586156368,0.1102462187409401,0.012500000186264515,0.1078021228313446
4,0.01205000001937151,0.10466492176055908,0.01080000028014183,0.10141292959451675
5,0.013150000013411045,0.10048750787973404,0.013000000268220901,0.09822475910186768
6,0.013183332979679108,0.0972331166267395,0.012400000356137753,0.09490921348333359
7,0.013816666789352894,0.09490888565778732,0.014399999752640724,0.09319807589054108
8,0.014216667041182518,0.09270288050174713,0.01489999983459711,0.09151335805654526
9,0.013899999670684338,0.09107477217912674,0.012600000016391277,0.09029541164636612
10,0.014016666449606419,0.08974270522594452,0.012199999764561653,0.08916544169187546
11,0.014433333650231361,0.08869686722755432,0.015599999576807022,0.08783494681119919
12,0.01431666687130928,0.0877542570233345,0.012600000016391277,0.08748168498277664
13,0.01489999983459711,0.08684200048446655,0.014000000432133675,0.08642139285802841
14,0.014216667041182518,0.08627035468816757,0.011099999770522118,0.08657032996416092
15,0.014833332970738411,0.08560974150896072,0.014600000344216824,0.08596052974462509
16,0.014883332885801792,0.08496083319187164,0.014399999752640724,0.08481299132108688
17,0.014949999749660492,0.08455502986907959,0.013399999588727951,0.08532814681529999
18,0.015483333729207516,0.08405805379152298,0.01510000042617321,0.08381404727697372
19,0.01510000042617321,0.08362584561109543,0.013700000010430813,0.08363516628742218
20,0.015933332964777946,0.08319010585546494,0.013100000098347664,0.08337383717298508
21,0.016316667199134827,0.08266060054302216,0.0142000000923872,0.08277074992656708
22,0.01561666652560234,0.08237075805664062,0.01119999960064888,0.08231670409440994
23,0.01600000075995922,0.08194536715745926,0.012600000016391277,0.08208183944225311
24,0.01655000075697899,0.08154789358377457,0.012000000104308128,0.0820431336760521
25,0.01586666703224182,0.08121498674154282,0.014999999664723873,0.08139720559120178
26,0.016833333298563957,0.08082515001296997,0.017899999395012856,0.08097745478153229
27,0.01666666753590107,0.08042004704475403,0.015699999406933784,0.08065205067396164
28,0.016383333131670952,0.08025116473436356,0.01600000075995922,0.0804956704378128
29,0.016866667196154594,0.07992637902498245,0.015300000086426735,0.0805765688419342
30,0.016633333638310432,0.07974772155284882,0.01769999973475933,0.08057031780481339
31,0.017133332788944244,0.07956959307193756,0.01590000092983246,0.07984105497598648
32,0.016699999570846558,0.07929717749357224,0.01510000042617321,0.08016746491193771
33,0.017000000923871994,0.07910001277923584,0.017100000753998756,0.0802910253405571
34,0.016633333638310432,0.07894815504550934,0.01769999973475933,0.07941293716430664
35,0.01679999940097332,0.07880331575870514,0.015300000086426735,0.0794520303606987
36,0.01681666634976864,0.07861053198575974,0.018200000748038292,0.07952571660280228
37,0.017799999564886093,0.07848679274320602,0.014399999752640724,0.0790686309337616
38,0.016866667196154594,0.07834812253713608,0.014700000174343586,0.07916444540023804
39,0.016716666519641876,0.07819037139415741,0.015399999916553497,0.0790071114897728
40,0.01743333414196968,0.07809292525053024,0.01759999990463257,0.07909496128559113
41,0.016599999740719795,0.07791637629270554,0.014600000344216824,0.07865409553050995
42,0.01716666668653488,0.07781083881855011,0.01119999960064888,0.07885903120040894
43,0.016566665843129158,0.07771159708499908,0.017500000074505806,0.07860593497753143
44,0.016633333638310432,0.07768548280000687,0.01600000075995922,0.07838991284370422
45,0.01641666702926159,0.07746507972478867,0.016499999910593033,0.07879659533500671
46,0.01668333262205124,0.0773034617304802,0.016599999740719795,0.0779581367969513
47,0.016850000247359276,0.0772525891661644,0.014100000262260437,0.07809410989284515
48,0.01681666634976864,0.07724327594041824,0.015799999237060547,0.07880234718322754
49,0.01693333312869072,0.07713684439659119,0.015399999916553497,0.07859596610069275
